month,stock,status,return,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,profitmargin_q,profitmargin_ttm,assetturnover_q,assetturnover_ttm,operationcashflowratio_q,operationcashflowratio_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,HAlpha,return_1m,return_3m,return_6m,return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m,std_FF3factor_1m,std_FF3factor_3m,std_FF3factor_6m,std_FF3factor_12m,std_1m,std_3m,std_6m,std_12m,ln_price,beta,turn_1m,turn_3m,turn_6m,turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,bias_turn_12m,rating_average,rating_change,rating_targetprice,holder_avgpctchange,macd,dea,dif,rsi,psy,bias
158,000001.SZ,1,-0.0438557,0.615922,0.680496,-0.0679829,0.36348,0.881013,1.19989,-1.2961,0.687723,0.34816,0.317765,1.30733,-0.0894711,1.29499,0.857784,0.472262,0.374257,0,0,0.340157,0.348417,0.156272,0.0880388,1.58253,1.15741,-0.231573,-0.372726,0,0,-7.29896,-0.740409,-0.377395,-0.699404,-0.363191,-0.139556,-0.167353,-0.252399,-0.0829411,0.124202,-0.133179,-0.410569,-0.474152,-0.229814,-0.705748,-0.633832,-0.410104,-0.348146,-0.228316,-0.424112,-0.38343,-0.00107918,-1.89157,-0.662455,-0.136967,-0.0399427,0.145544,0.298876,-1.11339,-1.20884,-0.941797,-1.48866,-0.458681,0.941836,-0.484548,-0.400152,-0.554141,0.844901,0.412627,-0.209269,1.38179,-0.401964
158,000002.SZ,1,0.0948049,0.890791,1.24322,0.725066,0.403917,2.2638,1.52965,1.24626,-0.805142,-0.535304,-0.393481,-0.0922224,-0.220004,-0.5693,-0.630108,-1.09957,-0.93775,0.34025,0.0139594,0.312945,-0.253287,-0.523535,-0.391589,-0.160391,0.581112,-0.90923,-0.00953965,0.0409165,0.0507806,0.411598,0.659085,0.250553,0.138438,0.539496,0.467815,0.287762,0.581138,0.723599,0.475975,-0.329944,0.12701,0.568392,0.7183,1.51093,1.62672,1.33899,1.1114,1.51018,1.64357,0.805657,0.880138,0.61098,-0.396802,0.588296,0.455509,0.149068,-0.120862,0.875089,0.852225,0.420159,0.318576,-0.593228,0.0841252,0.607666,0.917208,1.44678,2.02823,1.67596,0.9447,-0.822863,-0.305356
158,000003.SZ,0,-0.0151696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158,000004.SZ,1,-0.0263965,0.276428,0.340862,-0.732672,-0.20192,-0.793888,-0.230538,-0.585815,0.0905197,1.09253,0.243967,0.707011,0.0673496,-0.392398,1.45886,-0.211042,1.54132,-0.197815,-0.0855318,-0.584351,-0.0325116,-0.172096,0.318605,1.56963,-0.491684,-0.0823306,0.0373045,-0.504752,-0.891851,0.741711,-0.0403686,-0.962231,-0.169966,-0.96627,-1.32231,-0.172843,0.517333,0.265032,0.741557,-0.738429,-0.470714,0.0472383,0.474487,0.420728,0.813112,1.02036,1.57711,1.04245,0.764026,1.39888,1.7941,0.326558,-0.941043,0.91187,1.21061,1.2133,1.53434,-0.0827104,0.00532496,0.0518629,0.646398,-0.550397,0.0386054,-0.0842151,0.161858,-0.228395,0.0162735,-0.0912243,-1.91227,-1.90229,-0.745701
158,000005.SZ,0,-0.0151696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158,000006.SZ,1,0.0543219,2.28561,2.66284,0.836979,0.53343,-0.235667,2.98427,-0.725427,1.82176,1.54034,0.443718,-0.00460896,0.309709,0.44369,1.21739,0.110862,0.622328,0.406418,0.208721,0.569926,0.978313,0.0945221,0.0988697,1.32344,1.5935,-0.318376,-0.87657,-0.229728,-0.142841,-0.0801887,0.341088,0.428458,-0.129083,-0.13888,-0.669399,-0.0677936,-0.167758,-0.486127,-0.375638,0.017705,-0.0188819,-0.0356341,-0.0803504,0.00705597,0.377295,-0.51439,-0.535503,-0.0644914,0.329021,-0.983559,-1.03138,0.322876,-0.831918,0.0936426,0.0377623,-0.332361,-0.235414,-0.140513,-0.210019,-0.978769,-1.52896,-0.270037,-0.00351381,-0.304035,0.10518,1.80132,0.964865,2.43623,0.334252,-0.0247821,0.246085
158,000007.SZ,1,-0.00503015,-0.126341,-1.25592,-0.712392,-0.351236,-0.297385,-0.123834,-0.423592,0.11731,-0.33372,0.0778235,0.0241276,0.0320904,0.348131,-2.20564,-0.267772,1.61346,1.90918,1.66264,-0.943691,-2.48639,0.0944614,0.0623972,0.957782,-0.324703,2.55091,2.54124,-1.07018,-1.07542,0.353407,-0.690614,0.362722,-0.666568,-0.247399,-0.337202,0.68534,-0.0540255,0.378922,0.443564,1.40464,0.859503,0.592563,0.435859,0.198081,-0.0353441,0.114469,0.610673,-0.504281,0.045721,0.604949,1.07417,0.614554,0.172471,-0.00680086,0.484515,0.807355,0.912399,-0.889674,-0.453954,-0.0329951,0.569377,-0.262251,0.0183945,-0.0401264,0.145412,1.62492,-0.0305017,0.947955,0.0730251,-0.540971,0.989831
158,000008.SZ,1,0.100526,-0.460737,-0.0677175,-1.09156,-2.11615,-0.450304,-0.298289,-0.543445,0.284392,-0.0484743,0.188667,-2.89273,0.0777965,-0.686481,-0.432448,-0.701823,-0.18042,0.646972,0.586156,-0.795319,0.740041,-2.62051,-2.69535,2.14734,-2.10543,1.28985,0.63211,2.14858,2.34916,0.836074,0.0943991,-0.0514461,0.110083,-0.45483,0.672862,0.565258,0.974809,0.831946,1.10288,0.088535,0.293194,0.751036,1.01857,1.4705,0.736291,0.880953,0.88679,1.1343,1.15458,1.3585,1.45542,-0.0903954,-0.0859485,0.690952,0.82745,1.00844,1.20265,0.00407529,0.0131453,0.3716,1.06558,-0.635771,0.0445936,-0.097278,0.102731,0.0407444,-0.171803,-0.0491189,0.156811,0.561445,-0.101078
158,000009.SZ,1,0.0469843,-1.54592,-1.91276,-1.55456,-0.779032,-0.960751,-1.25208,-0.566702,-0.36809,-1.27987,0.052943,-0.333203,0.140007,-0.426354,-0.428995,0.3521,-0.185874,-0.0923722,-0.175534,-0.220765,-0.954926,-0.00324543,-0.042969,-0.0946663,-0.985087,0.443178,-0.503949,0.363903,0.334768,-0.631714,-0.695815,0.217826,1.85264,0.49535,-1.84606,0.745418,1.39043,-0.84926,-0.926291,1.84965,1.67354,1.08503,-0.200871,-1.64313,-2.55442,-3.24098,-2.56933,-0.703994,-1.52634,-2.62976,-2.7167,-1.1016,0.355757,-0.739528,-1.31696,-1.60328,-0.892758,-0.495977,-1.14969,-1.97599,-1.44526,-1.19176,-0.0322202,-0.515076,-1.1994,-1.25474,0.330223,-0.494422,0.514682,-0.130653,0.309532
158,000010.SZ,0,-0.0151696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158,000011.SZ,1,0.111933,1.86061,1.98386,-1.13862,-0.120208,-0.325416,-1.32851,-0.764745,2.19105,2.52346,2.45295,-0.00974353,2.6164,2.8939,2.24969,3.16238,2.66225,2.10952,0.95899,2.43376,1.3819,2.84329,0.940674,-0.0150112,-0.308008,0.21537,-0.202332,-0.102254,-0.301033,-0.155397,0.159256,-2.61776,-2.42349,-2.5615,-1.39205,-1.86222,-1.67612,-1.67548,-2.443,1.65648,-1.02424,-1.78353,-1.67105,-1.97396,-1.5543,-1.26863,-1.16003,-2.56429,-2.00067,-1.69072,-1.28631,-0.447898,0.342729,-2.24918,-2.78847,-2.95897,-2.68168,-1.91892,-2.52297,-1.68956,-1.52258,-0.214227,4.42365,0.0162044,-0.109844,1.78054,-2.32228,-1.14571,-1.05804,0.512516,0.395596
158,000012.SZ,1,0.031581,0.368703,0.493878,-0.693709,-0.579338,-0.00942665,0.811224,-1.26285,0.217483,-0.245496,-0.243799,0.995392,0.014032,1.42024,1.08851,1.55511,1.23431,0.638079,0.557738,1.07381,0.73733,0.204032,0.145141,0.188939,0.162469,0.565558,-0.774212,-0.180245,-0.364063,-0.795281,0.907307,1.06111,1.63124,1.83131,-0.0317239,1.00269,1.04419,0.65988,-1.22689,0.696857,1.26227,1.31036,0.283176,0.656732,0.611385,0.389691,-0.244859,-0.00315539,0.427514,-0.164369,-1.39414,0.217542,-0.704072,-0.0245359,-0.131366,-0.268802,-0.596865,0.430169,0.391321,0.114296,-0.916995,0.259805,-2.24356,0.994258,-0.813019,1.89143,1.77745,1.7684,0.83113,0.462578,1.24117
158,000013.SZ,0,-0.0151696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158,000014.SZ,1,-0.00136781,-1.70352,-1.21268,-0.021521,0.104864,-0.373302,1.28468,0.348071,0.0836583,-2.21541,-1.49375,0.0334824,-1.61274,-1.12732,-1.0228,-0.338247,-0.478101,0.678457,-0.298245,-2.10224,-0.908421,-0.0454219,0.156643,1.75229,2.71878,-0.176906,-1.25353,-0.305659,-0.199773,0.477753,0.10756,0.743414,1.12552,0.914361,1.17286,0.399494,0.697306,0.646635,0.540499,-0.216646,0.143121,0.548053,0.753356,0.773288,0.725758,0.626488,0.977769,0.62447,0.874871,0.674595,0.578601,-0.129356,0.504638,0.826189,0.48088,0.469321,0.451487,0.320662,-0.327762,-0.425162,-1.03931,0.314128,0.0255266,-0.0556845,-0.376467,0.464616,0.725844,0.905888,0.627214,0.0823209,0.583737
