month,stock,status,return,EP,EPcut,BP,SP,NCFP,OCFP,DP,G/PE,Sales_G_q,Profit_G_q,OCF_G_q,ROE_G_q,ROE_q,ROE_ttm,ROA_q,ROA_ttm,grossprofitmargin_q,grossprofitmargin_ttm,profitmargin_q,profitmargin_ttm,assetturnover_q,assetturnover_ttm,operationcashflowratio_q,operationcashflowratio_ttm,financial_leverage,debtequityratio,cashratio,currentratio,ln_capital,HAlpha,return_1m,return_3m,return_6m,return_12m,wgt_return_1m,wgt_return_3m,wgt_return_6m,wgt_return_12m,exp_wgt_return_1m,exp_wgt_return_3m,exp_wgt_return_6m,exp_wgt_return_12m,std_FF3factor_1m,std_FF3factor_3m,std_FF3factor_6m,std_FF3factor_12m,std_1m,std_3m,std_6m,std_12m,ln_price,beta,turn_1m,turn_3m,turn_6m,turn_12m,bias_turn_1m,bias_turn_3m,bias_turn_6m,bias_turn_12m,rating_average,rating_change,rating_targetprice,holder_avgpctchange,macd,dea,dif,rsi,psy,bias
63,000001.SZ,1,-0.0343557,-0.126082,0,-0.157175,0.198032,-0.886678,0.617504,0.971307,-0.698555,-0.715117,-0.406692,0,0,0.369174,-0.107965,0.286219,0.227031,0,0,0,-0.340543,0.11923,0.103444,-0.538279,0.490617,0.0338021,-0.0409605,0.0269523,0,-1.71023,1.23909,0.141399,0.788913,1.32562,1.18739,-0.639147,0.659373,0.911748,1.08648,-0.363791,-0.288293,0.791469,1.0526,0,0,0,0,0.413636,0.353724,0.225297,-0.0240695,-0.132582,0.192397,1.29354,1.85801,2.00108,1.36705,0.375218,0.449149,0.70591,-0.506855,0,0,0,0.719011,2.04438,0.501464,0.87744,0.112389,-0.352511,0.114993
63,000002.SZ,1,0.0888532,1.25049,0,0.853812,1.29256,0.845102,-0.0840299,1.63996,0.617708,0.327244,0.0366207,0,0,0.0183246,0.466906,-0.432995,0.174439,-0.703596,-0.536393,0,-0.0252242,0.18227,0.655434,-1.8656,-0.26217,-0.251687,-1.66255,-0.57132,1.06665,-1.28113,0.626,2.19322,-0.296187,-1.3242,-0.566971,1.98774,-0.827053,-0.681681,-0.163747,1.98888,1.37634,-0.202235,-0.644892,0,0,0,0,0.0166307,-0.650471,-0.443164,0.0924805,1.2129,-0.128899,-1.15421,-1.3033,-0.927418,-0.203022,-1.557,-1.93857,-1.78445,-0.75733,0,0,0,-1.6075,1.96182,1.84394,1.71266,1.04758,1.9609,2.43151
63,000003.SZ,0,-0.00908493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,000004.SZ,1,0.13903,-0.0817001,0,-1.08354,-0.855435,-0.688277,-0.81343,-0.0338788,0.112173,-0.965643,0.150424,0,0,-0.611484,0.516606,-0.495788,0.0231034,2.0136,1.43133,0,0.245227,-0.898537,-0.78136,1.93831,-1.7834,-1.18561,-0.70948,0.106742,9.99E-05,0.715274,-2.07875,1.95971,0.654041,1.18244,0.670449,0.611596,-0.204049,0.352599,-0.282426,1.6911,1.56001,0.507492,0.164264,0,0,0,0,-1.49264,-0.683949,-0.96149,-1.41874,-0.0240233,0.471173,1.2079,0.883945,0.771564,0.777937,1.13138,0.684389,0.443377,0.0531856,0,0,0,-0.0713368,1.78243,1.54403,1.89867,0.889248,0.674559,2.79333
63,000005.SZ,1,-0.0916808,-2.46791,0,0.630937,-0.814461,-0.309221,-0.424033,-0.583782,-0.0120675,-0.278683,-0.0161826,0,0,-1.1282,-2.33248,-1.36882,-2.10861,-0.146471,0.43612,0,-2.39572,-0.629001,-0.950933,0.296287,-0.183277,0.47921,-0.0736396,-0.829526,-1.49128,-0.0919909,0.867734,0.237702,1.94647,1.86199,1.79405,0.513758,1.53781,1.41534,1.30519,1.85141,1.64529,1.44662,1.46372,0,0,0,0,-1.27409,-0.901658,-0.569431,-0.911391,2.61468,0.242848,-0.718956,-0.366194,0.133473,0.116474,-1.5276,-1.18655,-0.51994,-0.850358,0,0,0,0.56829,0.515217,-0.40593,-0.0532833,-0.18137,-1.1489,1.16051
63,000006.SZ,1,-0.0614992,-1.23158,0,2.65122,3.19737,1.4422,1.63441,2.07336,2.37707,-0.646473,-2.48305,0,0,-0.846588,-0.807296,-0.595549,-0.520766,-1.37258,-2.06336,0,0.0816349,0.461484,0.531791,-0.572341,-2.02517,-1.22478,-1.76836,-0.22477,-0.465628,0.178152,1.18592,0.914654,1.11042,0.848614,1.2291,0.259505,0.863038,0.875294,1.00912,-0.117904,0.378431,0.724787,0.858369,0,0,0,0,0.660759,-0.386501,-0.114573,0.0668628,0.439441,-0.0242605,0.697216,0.432919,0.577407,0.642155,0.280424,-0.412142,-0.266885,-0.201214,0,0,0,0.113228,0.671808,1.55317,1.62054,0.895955,2.42711,0.487322
63,000007.SZ,1,0.00359112,0.785996,0,-0.466508,0.0577967,-0.700785,-0.159296,-0.92205,-0.21214,-0.22924,0.261165,0,0,2.67164,0.41446,1.10526,-0.0851346,1.90236,1.51534,0,1.36238,-0.191599,-0.498977,-0.165041,0.567922,-2.63324,0.17325,-1.11047,-0.646025,0.342879,-0.482485,0.62538,-0.0465747,0.0201628,0.591221,0.644103,-0.245434,-0.142314,0.142838,0.112085,0.294961,0.180497,0.0874448,0,0,0,0,0.681517,-0.371499,-0.371888,-0.790357,0.407079,-1.05501,0.565424,0.358107,0.279443,0.246214,0.657308,0.630467,0.609611,0.886937,0,0,0,-0.337648,1.65977,0.662732,1.50325,0.897916,0.705531,0.384407
63,000008.SZ,1,-0.0278517,-0.739564,0,-2.2628,-0.62995,-0.106916,0.25101,-0.152601,0.184399,-0.173159,0.24728,0,0,0.671838,3.16651,0.212633,-1.72269,1.46043,0.947288,0,-1.82483,-0.122125,-0.480985,-0.100845,-0.219082,3.48949,1.0195,-0.694562,-2.24165,1.16078,-2.00731,-0.261429,-0.250097,-0.0967496,0.14616,0.257835,0.448231,0.783957,0.970435,1.09036,0.669249,0.556405,0.694594,0,0,0,0,0.164542,0.432515,0.824758,0.249042,-0.0243357,-1.64358,0.00203801,0.105428,0.247248,0.0325596,0.330502,0.528191,0.895521,1.02253,0,0,0,1.21072,0.192262,-0.582038,-0.414057,0.0773123,-0.682001,0.385875
63,000009.SZ,1,-0.115557,-0.804798,0,-0.450407,-0.177277,0.109325,0.134558,-0.780231,-0.187208,-0.400268,0.643637,0,0,-0.296261,-0.520683,-0.327747,-0.637372,0.504203,-0.0242578,0,-0.406295,-0.452847,-0.347119,0.0427347,0.618196,-1.83301,-1.6977,-0.0966611,-9.04E-05,-0.662764,0.546637,0.763643,0.118776,0.389724,1.15578,0.207725,-0.294656,-0.088092,0.0755693,1.93075,1.10789,0.315842,0.0590167,0,0,0,0,-0.01011,-0.0609214,-0.00274864,-0.866932,1.64594,-0.611432,-0.0561964,-0.125869,-0.0797466,-0.751274,0.191906,0.219963,0.313994,-0.975887,0,0,0,-0.00915788,0.300313,-0.00878523,0.155561,1.03313,1.31537,1.2766
63,000010.SZ,1,0.0168006,0.316016,0,-0.953457,-0.314348,1.21164,0.587688,-0.535991,2.02081,2.23166,2.32481,0,0,-0.245794,1.35276,0.206292,1.26569,0.407994,0.53359,0,0.499359,-0.777623,-0.302636,-1.63169,0.0419599,-0.357738,-1.95263,-0.375093,-0.176646,0.603325,-0.453324,-0.794715,0.152501,0.121246,0.325328,0.0266655,0.370978,0.457547,0.360188,0.850417,0.873259,0.693775,0.530624,0,0,0,0,0.64197,-0.11096,-0.116093,-0.703328,0.382298,1.0895,-0.154776,-0.0446074,0.155283,0.172323,-0.169575,-0.0698843,0.0659112,0.154511,0,0,0,-0.771818,0.117043,-0.619675,-0.372679,-1.65104,0.168476,-0.449737
